name,count,years,F,recent_count,recent_count_per_k,count_per_k,phonetic,phonetic_relative_f,other_spellings
julia,63940,"[[1941, 45], [1942, 40], [1943, 55], [1944, 30], [1945, 40], [1946, 25], [1947, 35], [1948, 40], [1949, 35], [1950, 35], [1951, 25], [1952, 40], [1953, 30], [1954, 30], [1955, 35], [1956, 25], [1957, 30], [1958, 40], [1959, 40], [1960, 50], [1961, 45], [1962, 55], [1963, 50], [1964, 65], [1965, 55], [1966, 65], [1967, 65], [1968, 65], [1969, 75], [1970, 80], [1971, 85], [1972, 105], [1973, 145], [1974, 145], [1975, 225], [1976, 190], [1977, 275], [1978, 410], [1979, 495], [1980, 540], [1981, 555], [1982, 540], [1983, 505], [1984, 670], [1985, 755], [1986, 725], [1987, 735], [1988, 860], [1989, 900], [1990, 880], [1991, 1000], [1992, 1120], [1993, 1025], [1994, 1125], [1995, 985], [1996, 1000], [1997, 1065], [1998, 1000], [1999, 985], [2000, 1090], [2001, 1065], [2002, 1060], [2003, 1115], [2004, 1050], [2005, 1100], [2006, 1380], [2007, 1435], [2008, 1440], [2009, 1425], [2010, 1535], [2011, 1550], [2012, 2050], [2013, 2320], [2014, 2300], [2015, 2345], [2016, 2235], [2017, 2110], [2018, 2310], [2019, 2410], [2020, 2255], [2021, 2210], [2022, 2055], [2023, 1835], [2024, 1870]]",1.0,19290.0,4.010007348561937,1.8855127509495389,/ʒy.lja/,1.0,"[{""name"": ""julia"", ""relative_frequency"": 1.0}]"
julian,18685,"[[1941, 5], [1944, 5], [1945, 5], [1947, 5], [1948, 5], [1953, 10], [1954, 5], [1955, 5], [1956, 5], [1957, 5], [1958, 5], [1959, 10], [1960, 10], [1961, 10], [1962, 20], [1963, 25], [1964, 35], [1965, 25], [1966, 25], [1967, 30], [1968, 30], [1969, 20], [1970, 25], [1971, 25], [1972, 25], [1973, 25], [1974, 35], [1975, 25], [1976, 35], [1977, 40], [1978, 60], [1979, 65], [1980, 110], [1981, 150], [1982, 145], [1983, 160], [1984, 130], [1985, 230], [1986, 245], [1987, 255], [1988, 245], [1989, 320], [1990, 315], [1991, 375], [1992, 350], [1993, 300], [1994, 335], [1995, 350], [1996, 315], [1997, 360], [1998, 320], [1999, 325], [2000, 455], [2001, 475], [2002, 485], [2003, 455], [2004, 435], [2005, 510], [2006, 535], [2007, 495], [2008, 550], [2009, 520], [2010, 560], [2011, 550], [2012, 705], [2013, 610], [2014, 640], [2015, 625], [2016, 630], [2017, 660], [2018, 570], [2019, 490], [2020, 505], [2021, 460], [2022, 345], [2023, 245], [2024, 180]]",0.0005351886540005352,4085.0,0.8491902549961386,0.5509979003986883,/ʒy.ljɑ̃/,0.000970638194612958,"[{""name"": ""julian"", ""relative_frequency"": 0.906818733317156}, {""name"": ""juliann"", ""relative_frequency"": 0.09318126668284397}]"
juliana,5020,"[[1941, 15], [1942, 5], [1943, 5], [1944, 5], [1945, 10], [1946, 10], [1947, 5], [1948, 15], [1949, 10], [1950, 20], [1951, 15], [1952, 10], [1953, 15], [1954, 20], [1955, 10], [1956, 10], [1957, 15], [1958, 20], [1959, 15], [1960, 15], [1961, 20], [1962, 20], [1963, 20], [1964, 20], [1965, 25], [1966, 20], [1967, 15], [1968, 15], [1969, 10], [1970, 15], [1971, 15], [1972, 20], [1973, 10], [1974, 15], [1975, 15], [1976, 20], [1977, 25], [1978, 35], [1979, 20], [1980, 30], [1981, 25], [1982, 35], [1983, 35], [1984, 45], [1985, 30], [1986, 55], [1987, 55], [1988, 55], [1989, 65], [1990, 85], [1991, 75], [1992, 65], [1993, 80], [1994, 75], [1995, 70], [1996, 65], [1997, 85], [1998, 80], [1999, 75], [2000, 105], [2001, 140], [2002, 100], [2003, 95], [2004, 95], [2005, 100], [2006, 120], [2007, 120], [2008, 95], [2009, 105], [2010, 105], [2011, 140], [2012, 125], [2013, 180], [2014, 160], [2015, 170], [2016, 150], [2017, 155], [2018, 130], [2019, 150], [2020, 145], [2021, 170], [2022, 155], [2023, 110], [2024, 115]]",1.0,1280.0,0.2660865425691695,0.14803368798509048,/ʒy.lja.na/,1.0,"[{""name"": ""juliana"", ""relative_frequency"": 1.0}]"
juliann,1920,"[[1993, 5], [1996, 5], [1997, 5], [1998, 5], [1999, 5], [2000, 5], [2001, 10], [2002, 15], [2003, 10], [2004, 15], [2005, 25], [2006, 30], [2007, 30], [2008, 40], [2009, 40], [2010, 45], [2011, 75], [2012, 75], [2013, 90], [2014, 90], [2015, 80], [2016, 85], [2017, 70], [2018, 90], [2019, 130], [2020, 215], [2021, 235], [2022, 165], [2023, 125], [2024, 105]]",0.005208333333333333,1220.0,0.2536137358862397,0.056618462336927036,/ʒy.ljɑ̃/,0.000970638194612958,"[{""name"": ""julian"", ""relative_frequency"": 0.906818733317156}, {""name"": ""juliann"", ""relative_frequency"": 0.09318126668284397}]"
julie,196975,"[[1941, 70], [1942, 80], [1943, 70], [1944, 70], [1945, 65], [1946, 75], [1947, 70], [1948, 80], [1949, 55], [1950, 65], [1951, 70], [1952, 60], [1953, 50], [1954, 50], [1955, 50], [1956, 75], [1957, 65], [1958, 90], [1959, 55], [1960, 45], [1961, 60], [1962, 60], [1963, 55], [1964, 50], [1965, 50], [1966, 65], [1967, 70], [1968, 145], [1969, 175], [1970, 275], [1971, 405], [1972, 520], [1973, 775], [1974, 1005], [1975, 1305], [1976, 1720], [1977, 2565], [1978, 3605], [1979, 3755], [1980, 5245], [1981, 6150], [1982, 7195], [1983, 8320], [1984, 8445], [1985, 8740], [1986, 8965], [1987, 9935], [1988, 8680], [1989, 8020], [1990, 7450], [1991, 6950], [1992, 6220], [1993, 5680], [1994, 5530], [1995, 5260], [1996, 5330], [1997, 5020], [1998, 4945], [1999, 4985], [2000, 4810], [2001, 4470], [2002, 3770], [2003, 3570], [2004, 3275], [2005, 3115], [2006, 2715], [2007, 2345], [2008, 2180], [2009, 1770], [2010, 1565], [2011, 1415], [2012, 1115], [2013, 1040], [2014, 890], [2015, 730], [2016, 640], [2017, 475], [2018, 400], [2019, 370], [2020, 340], [2021, 295], [2022, 240], [2023, 210], [2024, 195]]",0.9998730803401447,3165.0,0.6579405525245481,5.808552926466772,/ʒy.li/,0.9998730803401447,"[{""name"": ""julie"", ""relative_frequency"": 1.0}]"
julien,296445,"[[1941, 355], [1942, 325], [1943, 335], [1944, 310], [1945, 295], [1946, 420], [1947, 360], [1948, 365], [1949, 310], [1950, 310], [1951, 325], [1952, 280], [1953, 225], [1954, 245], [1955, 195], [1956, 210], [1957, 195], [1958, 205], [1959, 210], [1960, 185], [1961, 220], [1962, 190], [1963, 185], [1964, 185], [1965, 170], [1966, 190], [1967, 205], [1968, 285], [1969, 400], [1970, 560], [1971, 865], [1972, 1100], [1973, 1750], [1974, 2215], [1975, 2795], [1976, 4075], [1977, 5625], [1978, 8525], [1979, 11145], [1980, 13895], [1981, 15055], [1982, 16445], [1983, 16330], [1984, 15230], [1985, 17020], [1986, 15325], [1987, 13415], [1988, 12450], [1989, 10730], [1990, 9415], [1991, 8800], [1992, 7770], [1993, 7245], [1994, 6855], [1995, 6445], [1996, 6265], [1997, 5870], [1998, 5680], [1999, 5145], [2000, 4915], [2001, 4385], [2002, 3565], [2003, 3125], [2004, 2755], [2005, 2450], [2006, 2215], [2007, 1940], [2008, 1595], [2009, 1240], [2010, 1095], [2011, 860], [2012, 790], [2013, 640], [2014, 560], [2015, 455], [2016, 390], [2017, 345], [2018, 310], [2019, 250], [2020, 230], [2021, 175], [2022, 165], [2023, 140], [2024, 125]]",8.433267553846413e-05,2130.0,0.4427846372440086,8.741802118474132,/ʒy.ljɛ̃/,8.433267553846413e-05,"[{""name"": ""julien"", ""relative_frequency"": 1.0}]"
juliette,97605,"[[1941, 425], [1942, 405], [1943, 385], [1944, 340], [1945, 325], [1946, 445], [1947, 385], [1948, 375], [1949, 345], [1950, 290], [1951, 270], [1952, 220], [1953, 210], [1954, 220], [1955, 190], [1956, 205], [1957, 205], [1958, 185], [1959, 185], [1960, 230], [1961, 205], [1962, 225], [1963, 220], [1964, 210], [1965, 215], [1966, 240], [1967, 230], [1968, 245], [1969, 275], [1970, 275], [1971, 315], [1972, 365], [1973, 385], [1974, 430], [1975, 450], [1976, 485], [1977, 550], [1978, 540], [1979, 585], [1980, 575], [1981, 575], [1982, 570], [1983, 580], [1984, 645], [1985, 640], [1986, 695], [1987, 725], [1988, 820], [1989, 1070], [1990, 1215], [1991, 1365], [1992, 1625], [1993, 1605], [1994, 1855], [1995, 2055], [1996, 2280], [1997, 2645], [1998, 2845], [1999, 2970], [2000, 3015], [2001, 2790], [2002, 2625], [2003, 2635], [2004, 2565], [2005, 2610], [2006, 2575], [2007, 2480], [2008, 2495], [2009, 2375], [2010, 2465], [2011, 2540], [2012, 2520], [2013, 2365], [2014, 2305], [2015, 2345], [2016, 2300], [2017, 2150], [2018, 2165], [2019, 2065], [2020, 1860], [2021, 1865], [2022, 1800], [2023, 1545], [2024, 1510]]",1.0,17260.0,3.5880107224561453,2.8782526127061265,/ʒy.ljɛt/,1.0,"[{""name"": ""juliette"", ""relative_frequency"": 1.0}]"
juline,4050,"[[1943, 5], [1978, 5], [1980, 5], [1981, 5], [1982, 10], [1983, 5], [1984, 10], [1985, 15], [1986, 10], [1987, 20], [1988, 20], [1989, 25], [1990, 30], [1991, 30], [1992, 40], [1993, 40], [1994, 50], [1995, 55], [1996, 50], [1997, 70], [1998, 90], [1999, 105], [2000, 90], [2001, 120], [2002, 160], [2003, 160], [2004, 130], [2005, 190], [2006, 200], [2007, 230], [2008, 195], [2009, 185], [2010, 195], [2011, 200], [2012, 160], [2013, 140], [2014, 115], [2015, 105], [2016, 95], [2017, 85], [2018, 65], [2019, 120], [2020, 100], [2021, 95], [2022, 110], [2023, 60], [2024, 50]]",1.0,780.0,0.16214648687808766,0.11942956899195546,/ʒy.lin/,1.0,"[{""name"": ""juline"", ""relative_frequency"": 1.0}]"
julio,2310,"[[1941, 5], [1942, 5], [1943, 5], [1944, 5], [1947, 5], [1949, 5], [1950, 5], [1951, 5], [1952, 5], [1953, 5], [1954, 5], [1955, 5], [1957, 10], [1958, 15], [1959, 10], [1960, 10], [1961, 10], [1962, 25], [1963, 35], [1964, 30], [1965, 30], [1966, 35], [1967, 35], [1968, 40], [1969, 30], [1970, 45], [1971, 35], [1972, 35], [1973, 25], [1974, 25], [1975, 25], [1976, 15], [1977, 20], [1978, 15], [1979, 20], [1980, 45], [1981, 55], [1982, 35], [1983, 40], [1984, 30], [1985, 25], [1986, 20], [1987, 30], [1988, 20], [1989, 15], [1990, 15], [1991, 20], [1992, 20], [1993, 15], [1994, 15], [1995, 15], [1996, 15], [1997, 20], [1998, 15], [1999, 15], [2000, 20], [2001, 25], [2002, 20], [2003, 25], [2004, 30], [2005, 25], [2006, 15], [2007, 40], [2008, 30], [2009, 25], [2010, 25], [2011, 40], [2012, 55], [2013, 45], [2014, 40], [2015, 60], [2016, 70], [2017, 60], [2018, 70], [2019, 60], [2020, 70], [2021, 80], [2022, 95], [2023, 75], [2024, 95]]",0.0,675.0,0.1403190751829605,0.06811908749911534,/xu.ljo/,0.0,"[{""name"": ""julio"", ""relative_frequency"": 1.0}]"
junayd,735,"[[2001, 5], [2008, 5], [2009, 5], [2010, 5], [2011, 5], [2012, 5], [2013, 15], [2014, 30], [2015, 35], [2016, 40], [2017, 45], [2018, 45], [2019, 55], [2020, 60], [2021, 80], [2022, 90], [2023, 100], [2024, 110]]",0.0,625.0,0.1299250696138523,0.02167425511335488,/ʒu.nɛd/,0.0,"[{""name"": ""junayd"", ""relative_frequency"": 1.0}]"
june,3135,"[[1955, 5], [1956, 5], [1979, 5], [1980, 5], [1985, 5], [1990, 5], [1991, 5], [1993, 5], [1995, 5], [1996, 5], [1999, 10], [2000, 5], [2001, 10], [2002, 10], [2003, 5], [2004, 15], [2005, 10], [2006, 35], [2007, 45], [2008, 45], [2009, 60], [2010, 65], [2011, 70], [2012, 95], [2013, 125], [2014, 160], [2015, 130], [2016, 150], [2017, 180], [2018, 190], [2019, 210], [2020, 265], [2021, 265], [2022, 300], [2023, 320], [2024, 310]]",0.9840510366826156,2190.0,0.45525744392693845,0.09244733303451368,/dʒun/,0.9840510366826156,"[{""name"": ""june"", ""relative_frequency"": 1.0}]"
junior,1805,"[[1958, 5], [1959, 5], [1961, 10], [1962, 5], [1979, 5], [1980, 10], [1981, 5], [1982, 15], [1983, 15], [1984, 15], [1985, 20], [1986, 25], [1987, 15], [1988, 25], [1989, 15], [1990, 15], [1991, 15], [1992, 30], [1993, 30], [1994, 35], [1995, 30], [1996, 35], [1997, 20], [1998, 25], [1999, 25], [2000, 45], [2001, 45], [2002, 40], [2003, 35], [2004, 50], [2005, 50], [2006, 60], [2007, 45], [2008, 55], [2009, 35], [2010, 45], [2011, 55], [2012, 60], [2013, 55], [2014, 45], [2015, 55], [2016, 55], [2017, 60], [2018, 65], [2019, 70], [2020, 75], [2021, 70], [2022, 65], [2023, 70], [2024, 50]]",0.0,580.0,0.12057046460165494,0.05322725235320484,/ʒy.njɔʁ/,0.0,"[{""name"": ""junior"", ""relative_frequency"": 1.0}]"
justin,13835,"[[1941, 65], [1942, 60], [1943, 75], [1944, 45], [1945, 60], [1946, 65], [1947, 80], [1948, 55], [1949, 75], [1950, 65], [1951, 70], [1952, 65], [1953, 60], [1954, 45], [1955, 45], [1956, 40], [1957, 65], [1958, 60], [1959, 55], [1960, 40], [1961, 40], [1962, 50], [1963, 45], [1964, 45], [1965, 40], [1966, 35], [1967, 35], [1968, 25], [1969, 25], [1970, 15], [1971, 25], [1972, 10], [1973, 25], [1974, 25], [1975, 15], [1976, 20], [1977, 15], [1978, 20], [1979, 30], [1980, 40], [1981, 50], [1982, 50], [1983, 60], [1984, 55], [1985, 75], [1986, 90], [1987, 105], [1988, 150], [1989, 240], [1990, 345], [1991, 265], [1992, 195], [1993, 230], [1994, 285], [1995, 230], [1996, 230], [1997, 265], [1998, 450], [1999, 470], [2000, 435], [2001, 465], [2002, 455], [2003, 500], [2004, 455], [2005, 425], [2006, 480], [2007, 470], [2008, 405], [2009, 430], [2010, 390], [2011, 340], [2012, 300], [2013, 275], [2014, 250], [2015, 250], [2016, 240], [2017, 215], [2018, 250], [2019, 230], [2020, 200], [2021, 225], [2022, 220], [2023, 180], [2024, 140]]",0.0003614022406938923,1900.0,0.394972211626111,0.4079773054330133,/ʒys.tɛ̃/,0.0003614022406938923,"[{""name"": ""justin"", ""relative_frequency"": 1.0}]"
justine,88030,"[[1941, 40], [1942, 50], [1943, 50], [1944, 55], [1945, 45], [1946, 55], [1947, 40], [1948, 45], [1949, 65], [1950, 45], [1951, 55], [1952, 50], [1953, 45], [1954, 50], [1955, 35], [1956, 55], [1957, 40], [1958, 45], [1959, 30], [1960, 25], [1961, 30], [1962, 30], [1963, 30], [1964, 30], [1965, 25], [1966, 35], [1967, 20], [1968, 20], [1969, 35], [1970, 30], [1971, 30], [1972, 50], [1973, 45], [1974, 45], [1975, 40], [1976, 60], [1977, 95], [1978, 120], [1979, 175], [1980, 300], [1981, 380], [1982, 495], [1983, 390], [1984, 395], [1985, 525], [1986, 1580], [1987, 2445], [1988, 2975], [1989, 3110], [1990, 2970], [1991, 4190], [1992, 5395], [1993, 4780], [1994, 4235], [1995, 4040], [1996, 3815], [1997, 3460], [1998, 3810], [1999, 3675], [2000, 3485], [2001, 3045], [2002, 2810], [2003, 2695], [2004, 2315], [2005, 2000], [2006, 1980], [2007, 1795], [2008, 1715], [2009, 1485], [2010, 1320], [2011, 1270], [2012, 1090], [2013, 990], [2014, 910], [2015, 785], [2016, 725], [2017, 585], [2018, 540], [2019, 420], [2020, 345], [2021, 300], [2022, 225], [2023, 220], [2024, 150]]",1.0,3510.0,0.7296591909513945,2.5958975205831702,/ʒys.tin/,1.0,"[{""name"": ""justine"", ""relative_frequency"": 1.0}]"
jérémy,17085,"[[1970, 5], [1971, 5], [1972, 20], [1973, 40], [1974, 70], [1975, 70], [1976, 120], [1977, 180], [1978, 255], [1979, 285], [1980, 365], [1981, 440], [1982, 580], [1983, 755], [1984, 800], [1985, 845], [1986, 1005], [1987, 1105], [1988, 960], [1989, 710], [1990, 730], [1991, 580], [1992, 525], [1993, 500], [1994, 520], [1995, 575], [1996, 895], [1997, 1025], [1998, 960], [1999, 190], [2000, 25], [2001, 15], [2002, 15], [2003, 10], [2004, 10], [2005, 5], [2006, 5], [2007, 5], [2008, 10], [2009, 10], [2010, 110], [2011, 240], [2012, 270], [2013, 235], [2014, 195], [2015, 125], [2016, 135], [2017, 115], [2018, 125], [2019, 90], [2020, 60], [2021, 60], [2022, 30], [2023, 40], [2024, 30]]",0.0,685.0,0.14239787629678213,0.5038158484512492,/ʒe.ʁe.mi/,0.0,"[{""name"": ""j\u00e9r\u00e9my"", ""relative_frequency"": 1.0}]"
kadiatou,1970,"[[1973, 5], [1975, 5], [1977, 5], [1979, 5], [1980, 10], [1981, 15], [1982, 10], [1983, 20], [1984, 15], [1985, 15], [1986, 20], [1987, 20], [1988, 20], [1989, 20], [1990, 25], [1991, 30], [1992, 30], [1993, 20], [1994, 20], [1995, 25], [1996, 25], [1997, 20], [1998, 20], [1999, 20], [2000, 20], [2001, 45], [2002, 45], [2003, 40], [2004, 50], [2005, 50], [2006, 35], [2007, 50], [2008, 35], [2009, 50], [2010, 55], [2011, 50], [2012, 55], [2013, 60], [2014, 55], [2015, 65], [2016, 55], [2017, 50], [2018, 70], [2019, 80], [2020, 80], [2021, 85], [2022, 95], [2023, 125], [2024, 150]]",1.0,790.0,0.1642252879919093,0.05809290146028451,/ka.dja.tu/,1.0,"[{""name"": ""kadiatou"", ""relative_frequency"": 1.0}]"
kahil,1470,"[[2003, 5], [2004, 5], [2005, 10], [2006, 5], [2007, 10], [2008, 15], [2009, 15], [2010, 30], [2011, 35], [2012, 65], [2013, 60], [2014, 75], [2015, 125], [2016, 115], [2017, 100], [2018, 70], [2019, 95], [2020, 90], [2021, 115], [2022, 165], [2023, 120], [2024, 145]]",0.0,1015.0,0.21099831305289612,0.04334851022670976,/ka.il/,0.0,"[{""name"": ""kahil"", ""relative_frequency"": 1.0}]"
kahina,4095,"[[1970, 5], [1975, 5], [1976, 10], [1977, 10], [1978, 20], [1979, 20], [1980, 35], [1981, 45], [1982, 50], [1983, 60], [1984, 65], [1985, 65], [1986, 55], [1987, 50], [1988, 60], [1989, 50], [1990, 70], [1991, 80], [1992, 80], [1993, 60], [1994, 70], [1995, 95], [1996, 85], [1997, 90], [1998, 100], [1999, 100], [2000, 90], [2001, 95], [2002, 100], [2003, 145], [2004, 135], [2005, 140], [2006, 195], [2007, 180], [2008, 160], [2009, 135], [2010, 185], [2011, 150], [2012, 115], [2013, 120], [2014, 90], [2015, 90], [2016, 80], [2017, 80], [2018, 85], [2019, 75], [2020, 60], [2021, 55], [2022, 30], [2023, 35], [2024, 35]]",1.0,535.0,0.11121585958945757,0.12075656420297719,/ka.i.na/,1.0,"[{""name"": ""kahina"", ""relative_frequency"": 0.803729146221786}, {""name"": ""ka\u00efna"", ""relative_frequency"": 0.19627085377821393}]"
kais,5865,"[[1969, 5], [1970, 5], [1971, 10], [1972, 10], [1973, 15], [1974, 15], [1975, 30], [1976, 25], [1977, 20], [1978, 30], [1979, 30], [1980, 20], [1981, 30], [1982, 25], [1983, 20], [1984, 20], [1985, 20], [1986, 15], [1987, 10], [1988, 15], [1989, 15], [1990, 10], [1991, 15], [1992, 20], [1993, 10], [1994, 15], [1995, 25], [1996, 15], [1997, 20], [1998, 30], [1999, 60], [2000, 100], [2001, 115], [2002, 140], [2003, 180], [2004, 235], [2005, 280], [2006, 340], [2007, 410], [2008, 565], [2009, 605], [2010, 585], [2011, 330], [2012, 250], [2013, 125], [2014, 210], [2015, 225], [2016, 165], [2017, 130], [2018, 55], [2019, 45], [2020, 35], [2021, 35], [2022, 25], [2023, 35], [2024, 40]]",0.0,565.0,0.11745226293092248,0.1729517091698318,/ka.is/,0.001445086705202312,"[{""name"": ""kais"", ""relative_frequency"": 0.282514450867052}, {""name"": ""ka\u00efs"", ""relative_frequency"": 0.7174855491329479}]"
kamelia,2295,"[[1980, 5], [1982, 5], [1983, 5], [1984, 5], [1985, 10], [1986, 10], [1987, 10], [1988, 20], [1989, 20], [1990, 15], [1991, 20], [1992, 20], [1993, 25], [1994, 30], [1995, 40], [1996, 45], [1997, 40], [1998, 45], [1999, 50], [2000, 45], [2001, 70], [2002, 70], [2003, 85], [2004, 100], [2005, 100], [2006, 100], [2007, 130], [2008, 120], [2009, 130], [2010, 95], [2011, 75], [2012, 55], [2013, 55], [2014, 65], [2015, 65], [2016, 80], [2017, 50], [2018, 70], [2019, 40], [2020, 45], [2021, 50], [2022, 70], [2023, 60], [2024, 50]]",1.0,515.0,0.10705825736181429,0.06767675576210809,/ka.me.lja/,1.0,"[{""name"": ""camelia"", ""relative_frequency"": 0.09798566063502902}, {""name"": ""cam\u00e9lia"", ""relative_frequency"": 0.6626835097302833}, {""name"": ""kamelia"", ""relative_frequency"": 0.15670877432570843}, {""name"": ""kam\u00e9lia"", ""relative_frequency"": 0.08262205530897918}]"
kameron,1215,"[[1999, 5], [2000, 5], [2001, 5], [2002, 10], [2003, 15], [2004, 10], [2005, 20], [2006, 30], [2007, 55], [2008, 50], [2009, 50], [2010, 60], [2011, 65], [2012, 60], [2013, 50], [2014, 75], [2015, 65], [2016, 60], [2017, 70], [2018, 70], [2019, 60], [2020, 65], [2021, 75], [2022, 70], [2023, 70], [2024, 45]]",0.00823045267489712,585.0,0.12160986515856576,0.03582887069758664,/ka.mə.ʁɔn/,0.07285714285714286,"[{""name"": ""cameron"", ""relative_frequency"": 0.8264285714285714}, {""name"": ""kameron"", ""relative_frequency"": 0.17357142857142857}]"
kamil,5100,"[[1963, 5], [1970, 5], [1972, 5], [1975, 5], [1976, 5], [1977, 5], [1978, 5], [1979, 5], [1980, 5], [1981, 5], [1982, 10], [1983, 5], [1984, 5], [1985, 10], [1986, 10], [1987, 10], [1988, 10], [1989, 10], [1990, 10], [1991, 5], [1992, 20], [1993, 15], [1994, 20], [1995, 15], [1996, 20], [1997, 30], [1998, 30], [1999, 50], [2000, 50], [2001, 35], [2002, 45], [2003, 50], [2004, 70], [2005, 95], [2006, 90], [2007, 125], [2008, 125], [2009, 135], [2010, 160], [2011, 185], [2012, 180], [2013, 185], [2014, 195], [2015, 210], [2016, 275], [2017, 300], [2018, 355], [2019, 310], [2020, 335], [2021, 335], [2022, 330], [2023, 305], [2024, 285]]",0.0,2830.0,0.5883007152115232,0.15039279058246244,/ka.mil/,0.0,"[{""name"": ""camil"", ""relative_frequency"": 0.33114754098360655}, {""name"": ""kamil"", ""relative_frequency"": 0.6688524590163935}]"
kamila,3130,"[[1961, 5], [1966, 5], [1967, 5], [1974, 5], [1976, 5], [1978, 5], [1979, 5], [1980, 5], [1981, 5], [1983, 5], [1984, 10], [1985, 5], [1986, 5], [1987, 5], [1988, 5], [1989, 5], [1990, 5], [1991, 5], [1992, 5], [1993, 10], [1994, 10], [1995, 5], [1996, 10], [1997, 5], [1998, 30], [1999, 20], [2000, 25], [2001, 25], [2002, 35], [2003, 30], [2004, 35], [2005, 35], [2006, 40], [2007, 45], [2008, 35], [2009, 40], [2010, 55], [2011, 60], [2012, 55], [2013, 60], [2014, 70], [2015, 65], [2016, 65], [2017, 115], [2018, 335], [2019, 330], [2020, 275], [2021, 265], [2022, 295], [2023, 300], [2024, 250]]",1.0,2230.0,0.463572648382225,0.09229988912217792,/ka.mi.la/,1.0,"[{""name"": ""camila"", ""relative_frequency"": 0.47217537942664417}, {""name"": ""kamila"", ""relative_frequency"": 0.5278246205733558}]"
